지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,좌표
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,5,38.98,2022,1,4,500,65,126.840035102387@37.5587721237752
11500,강서구,등촌동,631,등촌동두산위브센티움,2004,3,28.45,2022,1,6,2000,55,126.861386664814@37.5574005006316
11500,강서구,등촌동,635-5,대외그랜드오피스텔,2003,8,27.72,2022,1,6,3000,35,126.862102620418@37.5545783083403
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,6,38.98,2022,1,7,1000,65,126.840035102387@37.5587721237752
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,11,25.17,2022,1,7,1000,55,126.863420741762@37.5520638033894
11500,강서구,등촌동,631,등촌동두산위브센티움,2004,6,28.45,2022,1,8,1000,65,126.861386664814@37.5574005006316
11500,강서구,등촌동,654-61,(654-61),2004,8,24.7,2022,1,10,2450,35,126.856639839392@37.5547701947084
11500,강서구,등촌동,631-17,DongNam II,2021,3,24.56,2022,1,10,3000,60,126.861872303754@37.5561404863013
11500,강서구,등촌동,631,등촌동두산위브센티움,2004,13,28.45,2022,1,12,1000,63,126.861386664814@37.5574005006316
11500,강서구,등촌동,642-2,신도그랑피아오피스텔,2003,3,46.93,2022,1,12,2000,80,126.858750862201@37.555588037769
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,12,38.98,2022,1,12,1000,60,126.840035102387@37.5587721237752
11500,강서구,등촌동,628-13,현대프린스텔,1999,8,28.78,2022,1,12,1000,50,126.856360978857@37.5600880436922
11500,강서구,등촌동,628-13,현대프린스텔,1999,9,28.78,2022,1,13,500,50,126.856360978857@37.5600880436922
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,14,25.17,2022,1,13,1000,55,126.863420741762@37.5520638033894
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,9,41.52,2022,1,14,1000,65,126.840035102387@37.5587721237752
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,14,27.36,2022,1,15,1000,60,126.863420741762@37.5520638033894
11500,강서구,등촌동,631,등촌동두산위브센티움,2004,9,28.45,2022,1,16,1000,65,126.861386664814@37.5574005006316
11500,강서구,등촌동,684-3,대룡드림타워-1,2004,3,30.32,2022,1,19,1000,60,126.841431866803@37.5666022887842
11500,강서구,등촌동,633-21,등촌투웨니퍼스트3차,2016,3,27.97,2022,1,22,4000,55,126.865779397681@37.5538019596724
11500,강서구,등촌동,648-6,비원오피스텔,2004,6,40.37,2022,1,22,1000,63,126.864971333867@37.5514564209925
11500,강서구,등촌동,684-3,대룡드림타워-1,2004,4,31.3,2022,1,24,1000,62,126.841431866803@37.5666022887842
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,3,27.36,2022,1,25,1000,60,126.863420741762@37.5520638033894
11500,강서구,등촌동,648-6,비원오피스텔,2004,14,36.99,2022,1,25,1000,65,126.864971333867@37.5514564209925
11500,강서구,등촌동,648-6,비원오피스텔,2004,14,36.99,2022,1,26,1000,65,126.864971333867@37.5514564209925
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,3,25.17,2022,1,27,1000,55,126.863420741762@37.5520638033894
11500,강서구,화곡동,1110,연우넥스트파크뷰,2019,8,24.07,2022,1,5,2000,74,126.852617887536@37.5548240246125
11500,강서구,화곡동,1111,SJ라벨라,2020,13,29.73,2022,1,5,1000,79,126.852335731613@37.5549090808062
11500,강서구,화곡동,1075-5,(1075-5),2011,5,26.6,2022,1,10,2000,40,126.84009705317@37.5411354055911
11500,강서구,화곡동,1065-6,강서포스텔,1998,9,33.0,2022,1,10,1000,50,126.838825599291@37.5417221165799
11500,강서구,화곡동,72-3,우장산투웨니퍼스트,2018,4,29.91,2022,1,10,3000,61,126.846213393364@37.5473131361383
11500,강서구,화곡동,24-118,(24-118),1997,4,25.59,2022,1,12,500,28,126.846378115342@37.5458974284924
11500,강서구,화곡동,901-10,일현세일,2003,2,23.28,2022,1,14,500,45,126.845275406309@37.5291230662615
11500,강서구,화곡동,982-17,크라운뷰,2009,5,42.72,2022,1,17,1000,70,126.84752158657@37.5489680502275
11500,강서구,화곡동,982-17,크라운뷰,2009,5,41.62,2022,1,17,1000,75,126.84752158657@37.5489680502275
11500,강서구,화곡동,982-13,동도 센트리움 오피스텔,2010,4,50.71,2022,1,19,3000,75,126.847800892963@37.5491438627212
11500,강서구,화곡동,982-17,크라운뷰,2009,11,35.54,2022,1,19,2000,55,126.84752158657@37.5489680502275
11500,강서구,화곡동,924-15,세교예지안6차,2016,4,34.7,2022,1,21,1000,65,126.841557944192@37.5291179013173
11500,강서구,화곡동,982-13,동도 센트리움 오피스텔,2010,4,30.0,2022,1,24,4000,55,126.847800892963@37.5491438627212
11500,강서구,화곡동,922-16,동성아파트,2015,2,28.89,2022,1,24,1000,70,126.840464408646@37.5296323690301
11500,강서구,화곡동,1075-5,(1075-5),2011,7,26.6,2022,1,24,1000,45,126.84009705317@37.5411354055911
11500,강서구,화곡동,1075-5,(1075-5),2011,7,26.6,2022,1,24,2000,45,126.84009705317@37.5411354055911
11500,강서구,화곡동,1063-5,동인쉐르빌,2003,4,23.79,2022,1,25,1000,50,126.841342011537@37.5425792197338
11500,강서구,화곡동,29-74,강서오피스텔,1998,7,25.07,2022,1,25,1000,50,126.848451127323@37.5460545849916
11500,강서구,가양동,275-1,마곡파크뷰에이동,2017,6,28.89,2022,1,3,1000,77,126.840043405892@37.5703708782351
11500,강서구,가양동,1480-1,이스타빌2차,2003,6,34.0,2022,1,5,500,50,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-9,휴먼빌,2004,9,25.64,2022,1,5,1000,45,126.851199212265@37.563582789378
11500,강서구,가양동,1479-9,휴먼빌,2004,10,25.64,2022,1,6,1000,50,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,9,30.24,2022,1,7,1000,45,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,5,32.8,2022,1,7,500,65,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-9,휴먼빌,2004,9,25.64,2022,1,10,500,50,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,11,27.0,2022,1,14,1000,50,126.853003378704@37.562604799047
11500,강서구,가양동,1479-9,휴먼빌,2004,5,25.64,2022,1,18,500,50,126.851199212265@37.563582789378
11500,강서구,가양동,1480-1,이스타빌2차,2003,4,30.6,2022,1,19,3000,47,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,8,27.0,2022,1,19,500,50,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,26.28,2022,1,22,1000,45,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,26.28,2022,1,26,500,60,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,8,29.58,2022,1,28,2000,50,126.8533223453@37.5629039676642
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,5,24.07,2022,1,3,700,58,126.818569096967@37.5666871272345
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,5,24.57,2022,1,3,1000,58,126.829003171406@37.5598870117656
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,4,24.02,2022,1,3,2000,53,126.840297793311@37.5683002897358
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,10,24.57,2022,1,4,500,64,126.829003171406@37.5598870117656
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,14,30.04,2022,1,4,3700,78,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,7,24.02,2022,1,5,1000,64,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,13,29.48,2022,1,5,500,71,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,12,29.48,2022,1,5,1000,64,126.840297793311@37.5683002897358
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,6,23.39,2022,1,5,1000,55,126.827465991553@37.5678538473414
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,5,23.87,2022,1,5,1000,55,126.828193746859@37.5603987989152
11500,강서구,마곡동,776-4,엠코지니어스타,2015,11,26.28,2022,1,6,1000,62,126.840582292868@37.567432636651
11500,강서구,마곡동,776-4,엠코지니어스타,2015,7,23.84,2022,1,6,500,62,126.840582292868@37.567432636651
11500,강서구,마곡동,776-4,엠코지니어스타,2015,7,23.84,2022,1,6,500,61,126.840582292868@37.567432636651
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,4,23.75,2022,1,7,1000,63,126.837265504264@37.5596224853966
11500,강서구,마곡동,776-4,엠코지니어스타,2015,8,23.84,2022,1,7,3000,50,126.840582292868@37.567432636651
11500,강서구,마곡동,795-5,마곡사이언스파크뷰,2016,8,30.56,2022,1,7,1000,80,126.836875660865@37.5602516969879
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,8,24.07,2022,1,7,500,60,126.818569096967@37.5666871272345
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,9,29.14,2022,1,8,1000,68,126.818569096967@37.5666871272345
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,11,24.09,2022,1,8,1000,63,126.837265504264@37.5596224853966
11500,강서구,마곡동,795-2,마곡아이파크,2016,11,24.9,2022,1,8,1000,68,126.837589735162@37.5605543109152
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,9,23.39,2022,1,8,500,58,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-4,엠코지니어스타,2015,8,26.28,2022,1,10,1000,63,126.840582292868@37.567432636651
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,5,24.02,2022,1,10,1000,63,126.840297793311@37.5683002897358
11500,강서구,마곡동,795-2,마곡아이파크,2016,7,24.9,2022,1,10,3000,48,126.837589735162@37.5605543109152
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,7,23.39,2022,1,10,1000,65,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,6,23.39,2022,1,10,3000,60,126.827465991553@37.5678538473414
11500,강서구,마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,2019,5,26.68,2022,1,10,1000,75,126.839374710769@37.5686002013511
11500,강서구,마곡동,793-4,엘리안,2015,7,23.73,2022,1,11,1000,56,126.838948692849@37.5621464651673
11500,강서구,마곡동,793-4,엘리안,2015,3,27.37,2022,1,11,1000,68,126.838948692849@37.5621464651673
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,9,23.75,2022,1,11,3400,49,126.837265504264@37.5596224853966
11500,강서구,마곡동,793-4,엘리안,2015,7,23.73,2022,1,11,1000,59,126.838948692849@37.5621464651673
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,3,39.97,2022,1,12,1000,64,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,4,24.02,2022,1,12,500,57,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,4,24.02,2022,1,12,500,60,126.840297793311@37.5683002897358
11500,강서구,마곡동,758-3,마곡헤리움2차,2016,11,30.31,2022,1,13,1000,63,126.826146465421@37.5692256734739
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,7,23.39,2022,1,13,1000,75,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,3,24.02,2022,1,13,500,65,126.840297793311@37.5683002897358
11500,강서구,마곡동,795-5,마곡사이언스파크뷰,2016,14,26.76,2022,1,14,3000,53,126.836875660865@37.5602516969879
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,13,25.6,2022,1,14,1000,75,126.827465991553@37.5678538473414
11500,강서구,마곡동,739-4,마곡 헤리움1차,2015,11,24.07,2022,1,15,500,57,126.818569096967@37.5666871272345
11500,강서구,마곡동,795-1,필네이처,2016,14,24.63,2022,1,15,1000,57,126.836935627127@37.5606372233577
11500,강서구,마곡동,776-4,엠코지니어스타,2015,4,24.83,2022,1,15,3000,50,126.840582292868@37.567432636651
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,8,23.39,2022,1,15,3000,60,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,5,25.6,2022,1,15,1000,70,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,5,26.22,2022,1,15,2000,67,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,6,24.02,2022,1,15,1000,62,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,12,29.48,2022,1,15,1000,70,126.840297793311@37.5683002897358
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,14,24.57,2022,1,15,1000,63,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,11,23.87,2022,1,17,2000,53,126.828193746859@37.5603987989152
11500,강서구,마곡동,795-2,마곡아이파크,2016,6,24.22,2022,1,17,1000,63,126.837589735162@37.5605543109152
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,12,23.87,2022,1,18,1000,60,126.828193746859@37.5603987989152
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,9,30.04,2022,1,18,1000,80,126.827465991553@37.5678538473414
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,12,23.75,2022,1,20,1000,59,126.837265504264@37.5596224853966
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,12,23.39,2022,1,20,1000,58,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,3,23.39,2022,1,20,1000,57,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-4,엠코지니어스타,2015,12,23.84,2022,1,20,1000,59,126.840582292868@37.567432636651
11500,강서구,마곡동,776-4,엠코지니어스타,2015,13,23.84,2022,1,20,500,65,126.840582292868@37.567432636651
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,5,24.02,2022,1,20,2000,60,126.840297793311@37.5683002897358
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,11,23.39,2022,1,20,1000,61,126.827465991553@37.5678538473414
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,9,23.99,2022,1,21,1000,63,126.828193746859@37.5603987989152
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,4,24.57,2022,1,21,1000,55,126.829003171406@37.5598870117656
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,4,24.57,2022,1,21,1000,52,126.829003171406@37.5598870117656
11500,강서구,마곡동,795-2,마곡아이파크,2016,5,25.43,2022,1,22,1000,60,126.837589735162@37.5605543109152
11500,강서구,마곡동,795-2,마곡아이파크,2016,8,26.42,2022,1,22,500,60,126.837589735162@37.5605543109152
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,8,26.22,2022,1,22,2000,75,126.827465991553@37.5678538473414
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,10,24.02,2022,1,22,1000,61,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,13,30.84,2022,1,22,1000,73,126.840297793311@37.5683002897358
11500,강서구,마곡동,758-4,마곡럭스나인오피스텔,2016,8,25.29,2022,1,22,500,64,126.826102598635@37.5689294987549
11500,강서구,마곡동,776-4,엠코지니어스타,2015,8,23.84,2022,1,22,1000,55,126.840582292868@37.567432636651
11500,강서구,마곡동,776-4,엠코지니어스타,2015,5,23.84,2022,1,22,1000,57,126.840582292868@37.567432636651
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,5,24.09,2022,1,22,3000,55,126.837265504264@37.5596224853966
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,13,24.46,2022,1,22,2000,57,126.837265504264@37.5596224853966
11500,강서구,마곡동,795-5,마곡사이언스파크뷰,2016,13,24.14,2022,1,24,3000,51,126.836875660865@37.5602516969879
11500,강서구,마곡동,784-9,마곡오드카운티2차,,2,30.37,2022,1,24,300,79,126.839690388787@37.5644028372834
11500,강서구,마곡동,795-5,마곡사이언스파크뷰,2016,4,25.16,2022,1,24,1000,63,126.836875660865@37.5602516969879
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,14,23.87,2022,1,25,1000,60,126.828193746859@37.5603987989152
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,12,23.75,2022,1,25,500,61,126.837265504264@37.5596224853966
11500,강서구,마곡동,797-14,힐스테이트에코마곡,2016,13,23.75,2022,1,25,1000,65,126.837265504264@37.5596224853966
11500,강서구,마곡동,776-4,엠코지니어스타,2015,6,23.84,2022,1,25,4000,45,126.840582292868@37.567432636651
11500,강서구,마곡동,795-2,마곡아이파크,2016,10,25.55,2022,1,25,1000,63,126.837589735162@37.5605543109152
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,4,23.39,2022,1,25,1000,70,126.827465991553@37.5678538473414
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,5,23.39,2022,1,25,3000,65,126.827465991553@37.5678538473414
11500,강서구,마곡동,758,마곡시티오피스텔,2016,7,24.4,2022,1,27,600,58,126.825610389838@37.5692882520178
11500,강서구,마곡동,776-4,엠코지니어스타,2015,12,23.84,2022,1,28,1000,54,126.840582292868@37.567432636651
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,11,29.48,2022,1,28,1000,72,126.840297793311@37.5683002897358
11500,강서구,마곡동,773-1,마곡역센트럴푸르지오시티,2016,12,23.99,2022,1,29,1000,55,126.828193746859@37.5603987989152
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,13,24.02,2022,1,29,500,63,126.840297793311@37.5683002897358
11500,강서구,마곡동,776-2,마곡센트럴대방디엠시티오피스텔,2017,5,24.02,2022,1,29,1000,65,126.840297793311@37.5683002897358
11500,강서구,공항동,49-1,이스카이오피스텔,2011,7,24.99,2022,1,24,1000,40,126.809245210978@37.5612154306854
11500,강서구,공항동,49-1,이스카이오피스텔,2011,7,24.57,2022,1,25,300,50,126.809245210978@37.5612154306854
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,10,31.58,2022,1,4,3000,30,126.807752083032@37.5622848449654
11500,강서구,방화동,829,오피앙2,2002,6,28.5,2022,1,6,500,40,126.8125052385@37.5784531305184
11500,강서구,방화동,830,오피앙,2001,7,28.5,2022,1,6,500,40,126.813294132982@37.5781707112786
11500,강서구,방화동,620-214,(620-214),2011,2,27.37,2022,1,7,500,52,126.807147244916@37.5628357689758
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,5,24.9,2022,1,7,500,40,126.813025742326@37.5764733766294
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,12,24.99,2022,1,8,1000,35,126.81282165913@37.5783740078327
11500,강서구,방화동,620-52,벤처오피스텔(620-52),2002,8,26.0,2022,1,14,500,50,126.808135392642@37.5625097278816
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,9,24.99,2022,1,21,500,40,126.81282165913@37.5783740078327
11500,강서구,방화동,620-209,더스카이2,2016,5,27.37,2022,1,22,1000,60,126.806743439412@37.5639975112958
11500,강서구,방화동,829,오피앙2,2002,9,28.5,2022,1,22,500,50,126.8125052385@37.5784531305184
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,6,25.16,2022,1,25,2000,45,126.807752083032@37.5622848449654
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,5,26.86,2022,1,25,2000,29,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,5,26.86,2022,1,25,500,50,126.81282165913@37.5783740078327
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,8,24.99,2022,1,26,1000,44,126.81282165913@37.5783740078327
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,3,24.9,2022,1,26,500,40,126.813025742326@37.5764733766294
11500,강서구,방화동,830,오피앙,2001,11,35.04,2022,1,27,500,55,126.813294132982@37.5781707112786
11500,강서구,방화동,830,오피앙,2001,6,35.04,2022,1,27,500,50,126.813294132982@37.5781707112786
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,8,26.91,2022,1,29,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,904,신마곡벽산블루밍,2020,13,27.0,2022,1,29,3000,75,126.808179380534@37.571288315947
11500,강서구,염창동,263-20,동남빌리지,2019,3,27.55,2022,2,11,3000,53,126.874799110157@37.5486765791003
11500,강서구,등촌동,684-3,대룡드림타워-1,2004,3,30.32,2022,2,2,1000,60,126.841431866803@37.5666022887842
11500,강서구,등촌동,631,등촌동두산위브센티움,2004,3,43.11,2022,2,3,1000,80,126.861386664814@37.5574005006316
11500,강서구,등촌동,628,등촌동노블리움오피스텔,2005,8,30.87,2022,2,4,2000,50,126.855644813637@37.5604657703971
11500,강서구,등촌동,684-3,대룡드림타워-1,2004,7,30.32,2022,2,8,1000,60,126.841431866803@37.5666022887842
11500,강서구,등촌동,78-7,길훈엔트런스빌,2004,12,27.29,2022,2,11,1000,65,126.854576538264@37.5608895609988
11500,강서구,등촌동,673-6,등촌동성원상떼뷰오피스텔,2003,7,38.98,2022,2,11,1000,60,126.840035102387@37.5587721237752
11500,강서구,등촌동,685,경동미르웰양천향교2차,2020,12,29.68,2022,2,12,3700,75,126.842200119244@37.5666419443706
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,13,25.17,2022,2,12,500,60,126.863420741762@37.5520638033894
11500,강서구,등촌동,648-6,비원오피스텔,2004,11,36.99,2022,2,12,1000,65,126.864971333867@37.5514564209925
11500,강서구,등촌동,78-7,길훈엔트런스빌,2004,6,27.29,2022,2,13,1000,60,126.854576538264@37.5608895609988
11500,강서구,등촌동,628,등촌동노블리움오피스텔,2005,7,23.32,2022,2,14,1000,55,126.855644813637@37.5604657703971
11500,강서구,등촌동,631-17,DongNam II,2021,2,24.56,2022,2,14,1000,30,126.861872303754@37.5561404863013
11500,강서구,등촌동,636-1,(636-1),1997,4,30.24,2022,2,15,1000,45,126.860665086418@37.5564288576954
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,13,27.36,2022,2,15,2000,55,126.863420741762@37.5520638033894
11500,강서구,등촌동,636-1,(636-1),1997,7,43.2,2022,2,16,100,65,126.860665086418@37.5564288576954
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,11,27.36,2022,2,16,1000,60,126.863420741762@37.5520638033894
11500,강서구,등촌동,648-6,비원오피스텔,2004,6,36.99,2022,2,17,1000,60,126.864971333867@37.5514564209925
11500,강서구,등촌동,684-3,대룡드림타워-1,2004,3,30.32,2022,2,21,1000,60,126.841431866803@37.5666022887842
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,12,25.17,2022,2,22,1000,55,126.863420741762@37.5520638033894
11500,강서구,등촌동,648-6,비원오피스텔,2004,4,36.99,2022,2,22,1000,60,126.864971333867@37.5514564209925
11500,강서구,등촌동,649-14,우림보보카운티뷰,2004,11,25.17,2022,2,23,1000,50,126.863420741762@37.5520638033894
11500,강서구,등촌동,648-6,비원오피스텔,2004,14,36.99,2022,2,24,1000,60,126.864971333867@37.5514564209925
11500,강서구,등촌동,635-5,대외그랜드오피스텔,2003,7,27.72,2022,2,28,3000,40,126.862102620418@37.5545783083403
11500,강서구,화곡동,924-15,세교예지안6차,2016,3,34.7,2022,2,3,1000,62,126.841557944192@37.5291179013173
11500,강서구,화곡동,24-43,BK힐타운 화곡,2019,7,32.77,2022,2,4,2000,80,126.84666639116@37.5475459837433
11500,강서구,화곡동,1065-6,강서포스텔,1998,10,45.5,2022,2,5,1000,60,126.838825599291@37.5417221165799
11500,강서구,화곡동,29-39,동인오피스텔,2002,2,23.92,2022,2,8,500,42,126.847484309697@37.546752538215
11500,강서구,화곡동,343-66,(343-66),2004,2,27.31,2022,2,8,500,52,126.846572112397@37.5307162743393
11500,강서구,화곡동,916-6,천우네오젠 9차 및 오피스텔,2009,7,26.44,2022,2,8,1000,50,126.842953473728@37.5293967940823
11500,강서구,화곡동,1073-9,거영오피스텔,2007,6,25.95,2022,2,12,1000,55,126.837244287432@37.5405003735411
11500,강서구,화곡동,982-13,동도 센트리움 오피스텔,2010,4,49.9,2022,2,14,1000,70,126.847800892963@37.5491438627212
11500,강서구,화곡동,402-4,(402-4),2000,7,53.02,2022,2,15,3000,50,126.84093370343@37.5400211603774
11500,강서구,화곡동,367-34,성진오피스텔,2002,2,26.94,2022,2,16,1000,50,126.841446669145@37.5379114306082
11500,강서구,화곡동,367-34,성진오피스텔,2002,3,26.94,2022,2,16,1000,50,126.841446669145@37.5379114306082
11500,강서구,화곡동,105-378,화곡투웨니퍼스트,2018,6,28.45,2022,2,18,2000,78,126.842097126687@37.5412587839406
11500,강서구,화곡동,29-39,동인오피스텔,2002,3,23.92,2022,2,21,4000,30,126.847484309697@37.546752538215
11500,강서구,화곡동,982-13,동도 센트리움 오피스텔,2010,8,50.71,2022,2,21,3000,49,126.847800892963@37.5491438627212
11500,강서구,화곡동,982-17,크라운뷰,2009,4,41.62,2022,2,22,2000,70,126.84752158657@37.5489680502275
11500,강서구,화곡동,1063-8,서안EZtel,2001,3,29.16,2022,2,23,1000,47,126.841724514175@37.5425349896748
11500,강서구,화곡동,29-39,동인오피스텔,2002,5,23.92,2022,2,26,500,45,126.847484309697@37.546752538215
11500,강서구,화곡동,1063-8,서안EZtel,2001,9,31.59,2022,2,28,500,50,126.841724514175@37.5425349896748
11500,강서구,화곡동,29-47,드림하우스,2014,2,64.38,2022,2,28,2000,57,126.847767257439@37.5462857694632
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,26.28,2022,2,2,500,50,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,32.8,2022,2,4,1000,60,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-9,휴먼빌,2004,8,25.64,2022,2,4,2000,40,126.851199212265@37.563582789378
11500,강서구,가양동,1480-1,이스타빌2차,2003,8,30.6,2022,2,4,1000,50,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,3,24.48,2022,2,5,1000,50,126.8533223453@37.5629039676642
11500,강서구,가양동,1480-1,이스타빌2차,2003,3,30.6,2022,2,7,2000,50,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-9,휴먼빌,2004,6,30.8,2022,2,10,1000,55,126.851199212265@37.563582789378
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,4,26.96,2022,2,11,1000,50,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,14,26.96,2022,2,11,1000,55,126.850919487753@37.5637379776777
11500,강서구,가양동,1480-1,이스타빌2차,2003,10,35.2,2022,2,12,500,65,126.852691762429@37.5632568106804
11500,강서구,가양동,1480-5,이스타빌1차,2002,11,32.4,2022,2,12,500,60,126.853003378704@37.562604799047
11500,강서구,가양동,57-11,호성스카이오피스텔,2020,10,26.79,2022,2,14,3000,70,126.845590623313@37.5657716610895
11500,강서구,가양동,1480-4,미씨엘로오피스텔,2010,2,26.52,2022,2,17,500,55,126.8533223453@37.5629039676642
11500,강서구,가양동,1480-1,이스타빌2차,2003,6,32.8,2022,2,17,2000,50,126.852691762429@37.5632568106804
